latitude,longitude,date,acq_time_npt,temperature,pressure,cloudcover,humidity,windspeed,precipitation,fire
28.1821,81.9625,2024-04-16,21:42,25.6,1007.9,29.3,19.0,1.8,0.17,1
28.3222,81.6725,2024-04-16,21:42,25.7,998.7,13.4,16.7,3.1,0.12,1
28.4968,82.1533,2024-04-16,21:42,19.5,990.5,23.2,13.7,5.4,0.13,1
28.4951,82.1426,2024-04-16,21:42,19.1,995.3,16.0,14.3,5.4,0.05,1
28.4531,81.873,2024-04-16,21:42,23.0,1009.1,19.6,19.3,3.8,0.06,1
28.5295,82.2447,2024-04-16,21:42,20.5,994.0,22.2,6.7,2.9,0.2,1
28.4296,81.6042,2024-04-16,21:42,24.5,1014.5,10.7,18.4,1.8,0.16,1
28.5386,82.2431,2024-04-16,21:42,19.3,1009.2,36.1,12.9,1.9,0.23,1
28.439,81.603,2024-04-16,21:42,23.6,986.0,10.8,12.5,2.5,0.04,1
28.4766,81.5376,2024-04-16,21:42,23.0,1013.7,11.2,15.9,2.5,0.17,1
28.4748,81.5261,2024-04-16,21:42,23.4,990.0,26.8,11.5,2.5,0.25,1
28.493,81.4815,2024-04-16,21:42,23.6,990.5,30.9,18.1,1.9,0.18,1
28.5824,81.2798,2024-04-16,21:42,30.1,992.3,29.2,13.5,4.3,0.13,1
28.9565,81.061,2024-04-16,21:42,20.5,989.7,38.8,12.9,4.2,0.15,1
28.9657,81.0574,2024-04-16,21:42,21.5,1014.6,23.7,10.8,2.5,0.23,1
29.1115,80.4251,2024-04-16,21:42,22.6,1005.4,26.1,11.8,1.4,0.25,1
29.2692,80.8236,2024-04-16,21:42,24.4,983.3,28.7,5.8,3.8,0.11,1
29.4896,81.0432,2024-04-16,21:42,16.6,987.3,16.6,11.6,2.1,0.25,1
28.5383,81.6458,2024-04-16,21:42,23.9,1000.5,11.1,14.5,2.5,0.12,1
27.2066,86.5546,2024-04-16,21:42,22.4,990.4,51.2,8.7,3.8,0.19,1
27.267,84.7516,2024-04-16,21:42,26.4,1002.6,23.7,8.7,8.8,0.02,1
27.3004,84.7968,2024-04-16,21:42,27.1,986.7,21.7,7.2,8.8,0.19,1
27.3812,84.3735,2024-04-16,21:42,28.8,1012.7,16.2,14.9,4.7,0.07,1
27.4908,84.6331,2024-04-16,21:42,23.8,1017.2,14.7,5.6,3.7,0.1,1
27.5092,84.5688,2024-04-16,21:42,25.4,997.9,16.8,9.5,3.7,0.09,1
27.5167,84.5573,2024-04-16,21:42,25.6,983.5,10.9,9.0,4.6,0.03,1
27.5239,84.011,2024-04-16,21:42,29.6,1003.3,27.0,11.6,5.7,0.25,1
27.5258,83.9598,2024-04-16,21:42,31.4,1013.3,13.8,6.5,5.7,0.22,1
27.536,83.9681,2024-04-16,21:42,31.1,996.7,28.1,11.6,5.7,0.25,1
27.5346,83.9582,2024-04-16,21:42,31.1,1012.0,12.7,19.8,5.7,0.03,1
27.7105,84.3516,2024-04-16,21:42,24.0,986.2,31.5,16.0,3.7,0.0,1
27.7179,84.34,2024-04-16,21:42,22.6,1004.8,27.7,14.7,3.0,0.16,1
27.7745,84.4217,2024-04-16,21:42,23.2,992.0,39.2,15.6,3.0,0.05,1
27.7662,84.362,2024-04-16,21:42,23.0,1006.7,19.4,19.7,3.7,0.2,1
27.5578,82.7211,2024-04-16,21:42,31.8,1006.9,13.4,12.2,4.3,0.04,1
27.6353,82.8697,2024-04-16,21:42,30.9,1017.1,21.2,11.4,3.2,0.17,1
29.2767,80.8226,2024-04-16,02:58,17.7,1001.2,22.8,15.1,3.8,0.0,1
29.2744,80.8357,2024-04-16,02:58,20.6,993.9,26.6,12.4,3.8,0.19,1
28.9163,82.4174,2024-04-17,09:47,16.0,985.2,22.1,11.2,2.6,0.24,1
28.7321,82.2761,2024-04-17,09:47,23.7,987.9,52.0,5.1,2.9,0.15,1
28.7327,82.2702,2024-04-17,09:47,21.8,990.8,11.6,7.9,3.5,0.08,1
28.7303,82.3011,2024-04-17,09:47,25.6,1017.5,20.1,17.2,2.9,0.13,1
28.1152,82.6687,2024-04-17,09:47,22.8,1019.4,27.2,17.5,3.6,0.01,1
27.3574,86.1469,2024-04-17,09:47,24.3,987.8,13.7,7.3,2.7,0.08,1
28.4475,81.7652,2024-04-17,13:56,32.0,982.9,24.3,13.7,2.5,0.13,1
27.2378,84.7836,2024-04-17,13:56,33.8,985.3,11.8,14.4,8.8,0.06,1
27.2805,84.7656,2024-04-17,13:56,33.8,988.3,14.8,8.9,8.8,0.14,1
27.2894,84.764,2024-04-17,13:56,33.7,1016.7,15.2,7.2,8.8,0.02,1
27.288,84.7541,2024-04-17,13:56,33.7,995.7,12.6,5.8,8.8,0.01,1
27.493,84.6377,2024-04-17,13:56,32.8,996.3,27.7,14.8,3.7,0.26,1
27.4916,84.6277,2024-04-17,13:56,32.7,992.4,13.1,18.2,3.7,0.22,1
27.5223,84.6527,2024-04-17,13:56,33.4,1003.6,22.4,11.1,3.7,0.16,1
27.7307,85.6836,2024-04-17,13:56,30.7,1011.2,31.9,6.1,0.5,0.27,1
27.4423,83.6621,2024-04-17,13:56,36.9,1009.7,51.5,10.2,6.6,0.17,1
27.5254,83.974,2024-04-17,13:56,35.8,1006.2,28.6,6.3,5.7,0.16,1
27.6053,84.4578,2024-04-17,13:56,34.0,1017.6,24.2,12.2,4.6,0.19,1
27.4679,83.1103,2024-04-17,13:56,36.5,989.7,26.3,9.3,4.1,0.01,1
27.602,83.9333,2024-04-17,13:56,36.3,986.9,21.0,12.9,4.8,0.11,1
27.6006,83.9233,2024-04-17,13:56,36.3,980.2,18.7,6.9,4.8,0.25,1
27.6109,83.9316,2024-04-17,13:56,36.1,1011.8,15.1,13.6,4.8,0.03,1
27.6094,83.9216,2024-04-17,13:56,36.1,1016.6,20.2,8.7,4.8,0.04,1
27.8492,85.0042,2024-04-17,13:56,33.4,1005.8,26.9,9.7,2.5,0.18,1
27.7884,84.5746,2024-04-17,13:56,28.5,994.4,15.9,10.2,2.1,0.24,1
27.6927,83.6742,2024-04-17,13:56,32.0,1005.9,15.9,5.8,1.9,0.26,1
27.7313,83.1344,2024-04-17,13:56,37.2,1012.0,27.7,13.1,2.2,0.08,1
27.6911,82.7597,2024-04-17,13:56,36.7,991.6,42.7,15.9,4.3,0.17,1
27.8,82.8078,2024-04-17,13:56,34.7,1016.8,24.7,19.2,3.5,0.26,1
27.8294,82.8771,2024-04-17,13:56,34.5,1017.0,23.0,17.3,0.4,0.25,1
27.8377,82.8113,2024-04-17,13:56,33.6,1008.5,25.9,18.8,1.1,0.06,1
27.8121,82.4734,2024-04-17,13:56,35.6,1006.5,13.3,12.4,3.4,0.07,1
27.7849,82.2464,2024-04-17,13:56,36.0,998.6,16.7,14.5,3.1,0.01,1
27.8457,82.3895,2024-04-17,13:56,36.3,990.4,23.6,18.7,1.8,0.19,1
28.0485,83.643,2024-04-17,13:56,29.3,1009.4,12.1,17.5,2.5,0.15,1
28.1803,84.3549,2024-04-17,13:56,28.4,1002.5,11.9,12.9,1.8,0.2,1
27.9602,82.4719,2024-04-17,13:56,31.8,989.8,16.0,6.5,0.4,0.21,1
27.9391,82.2203,2024-04-17,13:56,35.0,1000.1,23.9,18.4,1.8,0.04,1
28.1142,83.0992,2024-04-17,13:56,29.0,1000.8,18.8,17.4,4.3,0.18,1
27.9749,82.2175,2024-04-17,13:56,34.5,989.3,10.7,14.0,1.8,0.16,1
28.1232,83.0978,2024-04-17,13:56,26.8,993.9,27.6,14.7,3.8,0.07,1
27.9638,81.914,2024-04-17,13:56,36.2,1014.4,36.5,5.7,3.6,0.15,1
27.9785,81.9453,2024-04-17,13:56,35.7,996.4,55.5,13.0,2.5,0.22,1
28.1114,82.6647,2024-04-17,13:56,26.2,1004.6,15.4,14.5,3.6,0.2,1
28.1097,82.6537,2024-04-17,13:56,27.8,996.2,21.5,8.7,3.6,0.04,1
28.0363,82.0871,2024-04-17,13:56,35.2,1004.4,17.1,13.4,1.8,0.06,1
28.0345,82.0761,2024-04-17,13:56,35.4,1004.4,20.4,9.9,1.8,0.04,1
28.0479,81.9825,2024-04-17,13:56,35.4,1011.6,13.9,16.7,2.5,0.02,1
28.0461,81.9714,2024-04-17,13:56,35.5,989.4,29.4,10.9,2.5,0.19,1
28.0643,82.0247,2024-04-17,13:56,34.0,985.8,17.4,17.9,2.5,0.18,1
28.0625,82.0137,2024-04-17,13:56,34.0,1014.2,22.2,19.0,2.5,0.12,1
28.2266,82.9342,2024-04-17,13:56,28.8,1004.3,18.8,12.2,2.3,0.11,1
28.3353,83.5905,2024-04-17,13:56,28.5,1003.5,20.8,12.7,5.7,0.27,1
28.0866,81.9859,2024-04-17,13:56,35.1,1013.6,23.7,11.0,2.5,0.22,1
28.0848,81.9748,2024-04-17,13:56,35.2,994.8,34.9,9.2,2.8,0.18,1
28.0959,81.9843,2024-04-17,13:56,33.4,988.6,27.8,17.6,2.6,0.18,1
28.0941,81.973,2024-04-17,13:56,34.2,1002.7,29.1,5.9,2.5,0.25,1
28.1019,81.9763,2024-04-17,13:56,33.2,985.5,16.9,11.2,2.6,0.05,1
28.1,81.9649,2024-04-17,13:56,34.2,1003.5,28.8,5.1,2.5,0.3,1
28.1737,82.0075,2024-04-17,13:56,32.0,1006.9,16.0,19.7,1.8,0.19,1
28.1521,81.8737,2024-04-17,13:56,34.1,1003.3,16.6,16.9,2.8,0.01,1
28.1614,81.8718,2024-04-17,13:56,33.9,1018.8,13.0,15.0,2.8,0.27,1
28.1886,81.9818,2024-04-17,13:56,31.8,1009.3,16.6,10.8,2.7,0.04,1
28.1956,81.9859,2024-04-17,13:56,31.8,1001.3,48.6,18.0,1.8,0.02,1
28.2325,81.9784,2024-04-17,13:56,31.4,980.8,38.5,6.2,2.7,0.14,1
28.2307,81.9672,2024-04-17,13:56,31.4,987.4,17.1,9.9,2.7,0.02,1
28.2675,81.9594,2024-04-17,13:56,32.3,1017.2,22.2,5.1,2.6,0.07,1
28.2775,81.859,2024-04-17,13:56,32.2,1005.0,20.5,19.2,2.6,0.18,1
28.2867,81.8569,2024-04-17,13:56,32.9,980.2,17.5,5.9,3.1,0.2,1
28.3131,81.6652,2024-04-17,13:56,33.6,993.5,14.9,8.1,1.1,0.15,1
28.3809,81.8106,2024-04-17,13:56,29.2,996.6,33.7,7.3,2.2,0.23,1
28.4408,82.0035,2024-04-17,13:56,28.7,1016.7,18.8,5.6,3.8,0.14,1
28.439,81.9923,2024-04-17,13:56,29.2,1002.8,26.2,17.0,2.9,0.26,1
28.4488,81.8756,2024-04-17,13:56,30.7,1011.2,28.1,9.5,2.2,0.21,1
28.447,81.8639,2024-04-17,13:56,32.3,1013.3,29.4,12.9,2.2,0.08,1
28.4493,81.7761,2024-04-17,13:56,32.4,1004.7,35.5,8.8,2.5,0.18,1
28.5333,82.2342,2024-04-17,13:56,31.3,995.3,14.3,19.8,2.9,0.11,1
28.4567,81.7629,2024-04-17,13:56,32.7,999.4,10.5,18.4,2.5,0.24,1
28.4307,81.6054,2024-04-17,13:56,32.9,985.0,14.7,5.8,1.8,0.04,1
28.4322,81.4978,2024-04-17,13:56,34.8,1011.7,16.8,10.6,1.1,0.15,1
28.4303,81.4865,2024-04-17,13:56,34.9,1006.5,38.2,17.3,1.1,0.26,1
28.4224,81.3804,2024-04-17,13:56,35.9,1003.6,35.3,14.3,,0.09,1
28.4205,81.3688,2024-04-17,13:56,36.0,994.6,11.3,14.1,1.1,0.05,1
28.4847,81.6994,2024-04-17,13:56,31.9,1011.6,27.9,10.2,2.5,0.02,1
28.4661,81.5268,2024-04-17,13:56,33.2,989.8,36.1,6.6,1.8,0.13,1
28.4884,81.4572,2024-04-17,13:56,33.7,993.1,19.1,16.2,1.8,0.25,1
28.5338,81.6717,2024-04-17,13:56,32.2,1001.4,10.8,19.3,2.5,0.25,1
28.5283,81.6383,2024-04-17,13:56,31.8,1013.8,13.2,11.0,2.5,0.24,1
28.5654,81.6883,2024-04-17,13:56,31.8,1017.8,27.7,7.0,2.5,0.21,1
28.6613,82.2239,2024-04-17,13:56,32.1,988.5,21.6,14.8,2.9,0.29,1
28.7337,82.2703,2024-04-17,13:56,25.3,987.9,14.4,7.8,3.2,0.2,1
28.5842,81.297,2024-04-17,13:56,35.6,1018.2,27.2,17.0,4.3,0.24,1
28.5823,81.2854,2024-04-17,13:56,35.6,1019.8,14.1,6.9,4.3,0.13,1
28.6434,81.5367,2024-04-17,13:56,31.3,989.7,24.1,16.5,2.5,0.15,1
28.6792,81.4885,2024-04-17,13:56,30.0,1012.6,21.1,11.9,0.8,0.21,1
28.739,80.632,2024-04-17,13:56,36.1,986.3,34.7,7.8,5.1,0.28,1
28.7445,80.4867,2024-04-17,13:56,36.1,999.1,17.5,9.4,5.9,0.07,1
28.7719,80.4672,2024-04-17,13:56,35.6,1012.4,15.6,17.1,5.9,0.13,1
28.7743,80.4734,2024-04-17,13:56,35.6,1012.8,10.9,8.2,5.9,0.29,1
28.7721,80.4607,2024-04-17,13:56,35.6,1017.7,25.8,5.1,5.9,0.02,1
28.9354,81.2949,2024-04-17,13:56,31.2,1007.2,28.5,14.5,2.2,0.0,1
29.0755,82.0905,2024-04-17,13:56,13.6,980.0,11.0,16.2,3.4,0.24,1
28.8952,80.94,2024-04-17,13:56,27.7,987.0,29.7,16.5,3.3,0.26,1
28.8932,80.9283,2024-04-17,13:56,26.4,999.3,18.3,14.2,2.6,0.28,1
28.8257,80.475,2024-04-17,13:56,36.1,986.9,19.4,16.8,3.5,0.01,1
28.8235,80.4623,2024-04-17,13:56,36.0,997.0,24.4,11.4,3.6,0.08,1
28.8355,80.4728,2024-04-17,13:56,36.0,998.9,19.6,18.0,3.6,0.08,1
28.8334,80.4601,2024-04-17,13:56,36.0,1009.6,44.6,18.6,3.6,0.07,1
28.9553,81.1209,2024-04-17,13:56,32.3,983.2,13.1,14.8,2.5,0.28,1
28.9458,81.0643,2024-04-17,13:56,27.6,984.3,20.3,14.7,3.3,0.22,1
28.9436,81.0509,2024-04-17,13:56,30.5,980.4,23.1,8.0,3.0,0.05,1
28.9552,81.0616,2024-04-17,13:56,28.5,998.0,27.1,18.2,4.2,0.29,1
29.0056,81.1053,2024-04-17,13:56,31.7,992.5,12.9,5.2,2.5,0.25,1
29.0979,81.0413,2024-04-17,13:56,32.1,1006.7,18.0,15.1,3.0,0.21,1
29.2161,81.6973,2024-04-17,13:56,20.3,996.6,23.9,11.2,4.6,0.08,1
29.1594,81.0344,2024-04-17,13:56,32.1,1008.7,18.9,10.8,3.0,0.22,1
29.0929,80.4126,2024-04-17,13:56,31.6,999.0,19.8,17.8,1.0,0.01,1
29.1028,80.411,2024-04-17,13:56,30.4,993.2,15.0,8.8,1.4,0.12,1
29.1422,80.394,2024-04-17,13:56,33.0,1019.5,27.6,12.0,1.5,0.25,1
29.6266,80.4517,2024-04-17,13:57,34.6,985.9,13.2,9.4,4.0,0.26,1
29.2707,80.9658,2024-04-17,13:57,34.3,1016.9,26.5,15.8,4.6,0.13,1
29.2656,80.8184,2024-04-17,13:57,33.1,1012.8,54.7,15.3,3.8,0.1,1
29.1939,80.3979,2024-04-17,13:57,29.9,989.8,50.1,15.8,2.8,0.07,1
29.1789,80.2515,2024-04-17,13:57,33.2,1018.8,37.3,18.9,1.5,0.26,1
29.1681,80.484,2024-04-17,13:57,27.2,982.9,22.1,10.4,2.3,0.19,1
29.4218,81.4334,2024-04-17,13:57,27.4,1015.6,29.5,6.1,3.8,0.27,1
29.3067,80.3386,2024-04-17,13:57,32.2,983.8,37.0,6.7,1.5,0.24,1
29.1467,80.3963,2024-04-17,22:23,22.9,984.5,49.7,11.1,1.5,0.03,1
28.377,83.4901,2024-04-17,02:01,16.0,1001.5,20.8,10.8,5.7,0.2,1
28.9339,80.9893,2024-04-18,10:27,31.9,1003.9,10.5,11.7,3.3,0.12,1
28.9324,80.9994,2024-04-18,10:27,30.8,987.2,18.7,7.6,2.8,0.21,1
28.9463,80.162,2024-04-18,10:27,28.6,1018.5,11.9,7.4,2.5,0.03,1
28.7528,81.3439,2024-04-18,10:27,28.3,994.2,10.4,9.2,2.2,0.05,1
28.7856,80.4582,2024-04-18,10:27,28.6,983.2,22.9,19.1,5.9,0.07,1
28.6049,81.2906,2024-04-18,10:27,29.1,988.9,17.2,12.2,4.3,0.15,1
28.5326,81.6488,2024-04-18,10:27,26.6,984.6,15.1,9.0,0.8,0.13,1
28.5091,81.7468,2024-04-18,10:27,27.6,991.8,33.5,8.9,2.5,0.1,1
28.602,80.8537,2024-04-18,10:27,29.0,1007.2,11.5,12.0,3.3,0.02,1
28.4519,81.767,2024-04-18,10:27,27.2,982.2,20.8,5.1,2.5,0.06,1
28.4356,81.8768,2024-04-18,10:27,28.8,980.1,17.5,8.0,3.1,0.11,1
28.4683,81.5186,2024-04-18,10:27,27.7,998.3,19.1,10.9,1.8,0.28,1
28.4668,81.5285,2024-04-18,10:27,27.7,986.6,15.2,19.4,1.8,0.1,1
28.4537,81.5568,2024-04-18,10:27,28.0,984.6,20.9,5.3,1.8,0.15,1
28.4608,81.4458,2024-04-18,10:27,28.8,1008.0,19.0,6.5,1.1,0.09,1
28.3523,81.8754,2024-04-18,10:27,27.1,987.6,13.3,10.2,2.2,0.24,1
28.2809,81.856,2024-04-18,10:27,27.3,986.0,39.6,16.6,2.6,0.19,1
28.2855,81.7646,2024-04-18,10:27,27.4,982.7,11.0,13.5,3.1,0.09,1
28.3046,81.5741,2024-04-18,10:27,29.2,1008.8,38.2,20.0,2.1,0.2,1
28.2002,82.0199,2024-04-18,10:27,27.1,1007.4,16.3,8.8,2.7,0.15,1
28.1987,82.0299,2024-04-18,10:27,27.4,1013.9,23.6,17.0,2.7,0.19,1
27.5265,85.6021,2024-04-18,10:27,24.1,993.0,25.3,17.0,3.3,0.29,1
27.5239,85.617,2024-04-18,10:27,26.2,988.4,24.8,19.7,3.8,0.13,1
28.0663,82.1743,2024-04-18,10:27,27.4,997.7,24.6,8.0,1.8,0.11,1
28.0862,81.9822,2024-04-18,10:27,29.1,996.1,29.0,10.5,2.5,0.28,1
28.0847,81.9922,2024-04-18,10:27,28.4,1017.0,29.5,17.5,2.5,0.08,1
28.0474,82.1192,2024-04-18,10:27,27.8,993.3,22.0,12.4,1.8,0.21,1
27.5534,85.0229,2024-04-18,10:27,26.4,986.2,27.9,16.2,3.7,0.12,1
27.7386,83.7911,2024-04-18,10:27,28.9,1000.7,11.4,8.2,1.9,0.13,1
27.7911,83.0517,2024-04-18,10:27,28.5,999.1,25.1,15.8,3.4,0.23,1
27.7819,83.0504,2024-04-18,10:27,29.9,983.4,19.2,11.5,0.4,0.22,1
27.7455,83.1704,2024-04-18,10:27,31.4,1008.4,59.5,17.2,2.2,0.06,1
27.7449,83.115,2024-04-18,10:27,31.7,998.7,15.4,16.4,2.2,0.06,1
27.7432,83.1257,2024-04-18,10:27,31.6,987.9,16.2,16.6,2.2,0.19,1
27.6065,83.9137,2024-04-18,10:27,31.0,1017.0,28.4,18.7,4.8,0.13,1
27.6046,83.9253,2024-04-18,10:27,31.0,1017.4,23.5,13.3,4.8,0.23,1
27.5971,83.9119,2024-04-18,10:27,31.1,1015.5,22.5,8.7,4.8,0.0,1
27.5952,83.9235,2024-04-18,10:27,31.1,988.7,26.8,5.9,4.8,0.19,1
27.6587,83.2986,2024-04-18,10:27,30.2,993.4,34.8,5.2,3.3,0.18,1
28.7842,80.4683,2024-04-18,10:27,28.6,1013.4,26.1,9.3,5.9,0.17,1
29.2841,80.9163,2024-04-18,10:27,27.7,990.0,33.0,19.0,3.8,0.02,1
28.946,82.8952,2024-04-18,10:27,18.8,1012.5,12.6,11.9,1.3,0.05,1
29.2037,80.6371,2024-04-18,10:27,23.4,1009.6,18.9,8.7,1.8,0.26,1
29.1777,80.496,2024-04-18,10:27,25.9,980.4,12.1,5.5,2.3,0.15,1
29.0399,81.2102,2024-04-18,10:27,29.9,998.3,13.4,8.4,3.6,0.22,1
29.1272,80.3225,2024-04-18,10:27,29.9,1015.9,11.8,18.8,1.5,0.16,1
29.1071,80.4039,2024-04-18,10:27,28.7,980.9,11.9,19.9,1.4,0.01,1
29.0968,80.4125,2024-04-18,10:27,28.2,1008.1,28.3,13.8,1.0,0.2,1
28.9838,81.0191,2024-04-18,10:27,29.7,996.9,25.2,16.7,2.5,0.09,1
27.4166,84.7417,2024-04-18,10:27,29.3,1005.4,19.1,15.8,3.9,0.22,1
27.7354,82.3441,2024-04-18,10:27,31.0,990.8,24.5,8.3,3.1,0.29,1
27.5447,83.3714,2024-04-18,10:27,30.8,1009.5,21.0,14.6,4.7,0.25,1
27.5429,83.3824,2024-04-18,10:27,30.8,1010.8,17.8,13.5,4.7,0.19,1
27.1765,85.4177,2024-04-18,10:27,28.5,1015.5,15.3,13.6,2.5,0.02,1
27.4589,83.6236,2024-04-18,10:27,30.4,1011.0,13.0,8.9,6.6,0.2,1
27.4731,83.0762,2024-04-18,10:27,32.1,1006.5,17.0,10.7,4.1,0.13,1
27.4714,83.0869,2024-04-18,10:27,32.1,980.8,13.3,15.1,4.1,0.04,1
27.1893,84.7437,2024-04-18,10:27,30.7,1016.3,20.0,19.1,8.8,0.0,1
28.9752,81.0151,2024-04-18,14:37,33.1,996.3,35.3,8.1,2.5,0.05,1
28.8027,80.4393,2024-04-18,14:37,37.2,986.1,19.4,5.7,5.9,0.27,1
28.792,80.4353,2024-04-18,14:37,37.2,985.1,27.1,19.5,6.3,0.25,1
28.8044,80.4337,2024-04-18,14:37,37.2,1019.6,18.6,6.1,6.3,0.14,1
28.9128,80.6434,2024-04-18,14:37,28.3,987.5,34.6,5.1,2.3,0.13,1
28.9149,80.6361,2024-04-18,14:37,29.4,1018.5,50.9,6.2,2.3,0.28,1
28.9202,80.1665,2024-04-18,14:37,36.4,1000.5,12.7,18.0,4.0,0.12,1
28.4025,81.2714,2024-04-18,14:37,36.2,996.2,14.9,19.6,4.3,0.12,1
28.4632,81.5186,2024-04-18,14:37,34.5,980.2,27.9,15.3,1.1,0.02,1
28.5985,80.8637,2024-04-18,14:37,37.2,1013.7,13.9,17.9,3.3,0.04,1
28.7431,81.5652,2024-04-18,14:37,31.2,1017.9,13.1,18.8,1.3,0.07,1
28.7408,81.5405,2024-04-18,14:37,31.0,982.1,39.0,8.8,2.3,0.0,1
28.7371,81.5584,2024-04-18,14:37,28.6,998.1,17.5,16.6,1.3,0.09,1
28.7903,80.4408,2024-04-18,14:37,37.1,993.9,23.4,15.8,5.9,0.15,1
28.7883,80.4203,2024-04-18,14:37,37.2,996.5,29.2,15.2,6.3,0.0,1
27.1726,85.4106,2024-04-18,21:24,24.9,990.5,38.8,6.1,2.5,0.12,1
27.1743,85.4044,2024-04-18,21:24,25.7,1005.2,12.3,16.8,5.8,0.07,1
27.7138,84.323,2024-04-18,21:25,24.6,982.7,29.9,19.7,3.0,0.16,1
27.9053,82.6358,2024-04-18,21:25,28.9,987.9,16.1,18.3,1.1,0.1,1
27.9026,82.6305,2024-04-18,21:25,28.2,1006.6,10.0,7.3,0.4,0.1,1
28.2059,82.0075,2024-04-18,21:25,26.5,1018.4,27.2,13.6,2.7,0.09,1
27.4601,83.6212,2024-04-18,02:42,24.9,1012.7,27.2,15.6,6.6,0.04,1
29.0033,81.1825,2024-04-18,02:42,17.0,1016.7,38.1,10.3,3.0,0.27,1
29.0003,81.1402,2024-04-18,02:42,16.7,997.9,22.7,11.8,3.0,0.16,1
28.94,81.3056,2024-04-18,02:42,18.2,994.7,13.0,12.8,1.6,0.14,1
27.5124,83.0833,2024-04-18,02:42,27.3,1013.7,17.8,18.3,4.1,0.15,1
28.4418,81.9895,2024-04-18,02:42,21.2,996.4,21.9,10.8,3.8,0.17,1
28.4495,81.8713,2024-04-18,02:42,18.5,1000.9,34.0,15.4,2.2,0.14,1
28.4619,81.5453,2024-04-18,02:42,19.0,995.6,15.3,17.3,1.9,0.01,1
28.1799,81.9513,2024-04-18,02:42,21.5,993.5,13.5,14.8,2.6,0.0,1
28.1784,81.9613,2024-04-18,02:42,21.5,1007.6,11.4,14.7,2.6,0.07,1
27.9997,81.7866,2024-04-18,02:42,23.4,986.2,20.2,8.0,3.6,0.21,1
27.7757,83.1114,2024-04-18,02:42,22.4,1013.6,23.1,12.0,2.2,0.24,1
28.045,81.9833,2024-04-19,11:08,36.7,997.2,10.9,13.5,2.5,0.07,1
28.6503,80.7244,2024-04-19,13:40,38.7,989.4,10.8,7.4,4.8,0.2,1
27.2058,86.197,2024-04-19,13:40,28.3,1001.0,24.1,18.5,3.7,0.17,1
27.2042,86.1867,2024-04-19,13:40,25.9,983.0,25.8,18.2,4.0,0.3,1
27.1666,85.0214,2024-04-19,13:40,34.3,1019.1,16.9,7.8,8.8,0.22,1
27.4366,83.7233,2024-04-19,13:40,35.9,999.3,21.8,14.9,8.0,0.17,1
27.4313,83.7349,2024-04-19,13:40,35.8,983.5,31.7,8.3,8.0,0.04,1
27.4286,83.72,2024-04-19,13:40,35.8,989.2,17.1,11.4,8.0,0.2,1
27.442,83.7324,2024-04-19,13:40,35.9,998.4,20.6,15.3,5.9,0.16,1
27.4392,83.7176,2024-04-19,13:40,35.8,1017.2,25.6,17.7,5.9,0.08,1
27.5925,84.4463,2024-04-19,13:40,34.0,1012.8,26.9,9.4,4.6,0.03,1
27.5901,84.4329,2024-04-19,13:40,34.1,1018.2,29.0,19.1,3.7,0.22,1
27.4352,83.2025,2024-04-19,13:40,39.7,981.3,20.5,9.6,7.6,0.13,1
27.5838,83.9962,2024-04-19,13:40,35.3,1013.6,12.4,18.9,2.6,0.23,1
27.4354,83.1955,2024-04-19,13:40,39.6,988.8,23.5,12.5,7.6,0.15,1
27.4992,83.4759,2024-04-19,13:40,36.2,1018.5,24.7,5.4,5.6,0.17,1
27.4866,83.0988,2024-04-19,13:40,41.1,1006.4,16.6,18.5,4.1,0.23,1
27.4672,82.931,2024-04-19,13:40,40.6,987.6,27.3,8.9,4.8,0.25,1
27.6022,83.6106,2024-04-19,13:40,35.1,989.6,15.9,14.5,3.1,0.21,1
27.6044,83.6049,2024-04-19,13:40,35.2,987.6,37.5,16.2,3.1,0.15,1
27.6789,83.5019,2024-04-19,13:40,35.5,1009.8,17.0,5.3,2.3,0.0,1
27.8338,82.8397,2024-04-19,13:40,37.7,1014.8,11.4,19.3,0.4,0.1,1
27.8318,82.835,2024-04-19,13:40,38.0,1019.5,35.2,5.5,0.4,0.24,1
27.9197,82.5568,2024-04-19,13:40,37.1,1010.9,13.6,7.1,1.1,0.05,1
28.0536,82.6506,2024-04-19,13:40,34.7,998.4,39.6,17.2,1.8,0.15,1
28.0504,82.6333,2024-04-19,13:40,34.8,1014.6,25.7,14.9,1.8,0.25,1
28.0618,82.6314,2024-04-19,13:40,34.6,984.3,37.8,11.7,1.8,0.09,1
28.1528,83.0618,2024-04-19,13:40,31.6,1004.7,49.2,9.5,4.3,0.0,1
27.9677,82.0671,2024-04-19,13:40,37.5,980.7,28.7,14.8,1.8,0.12,1
28.0628,82.6408,2024-04-19,13:40,34.8,992.0,22.6,16.0,2.2,0.3,1
28.0599,82.6257,2024-04-19,13:40,31.3,1017.9,15.6,9.2,2.3,0.19,1
28.1535,83.0544,2024-04-19,13:40,32.9,988.8,31.5,5.2,4.3,0.22,1
27.9732,82.0577,2024-04-19,13:40,37.2,1003.3,25.5,15.1,2.5,0.02,1
28.1629,82.9823,2024-04-19,13:40,32.9,980.2,25.0,8.3,4.3,0.26,1
27.99,81.9538,2024-04-19,13:40,38.3,1018.4,15.5,12.5,2.5,0.0,1
27.9862,81.9343,2024-04-19,13:40,38.7,989.2,12.3,9.4,3.6,0.09,1
