latitude,longitude,acq_time_npt,date,temperature,humidity,windspeed,pressure,cloudcover,precipitation,non_fire
28.1173,82.6695,14:13,2024-04-25,26.3,43.2,4.7,1016.3,46.5,8.9,0
28.1891,82.0772,14:13,2024-04-25,35.2,12.0,22.8,939.5,47.3,4.0,0
28.2968,82.2641,14:13,2024-04-25,32.2,14.0,18.4,896.0,56.9,11.5,0
28.3147,82.209,14:13,2024-04-25,30.5,14.0,17.3,871.8,59.7,3.4,0
28.2597,81.7144,14:13,2024-04-25,36.9,14.0,19.1,977.0,67.4,10.2,0
28.2428,81.4492,14:13,2024-04-25,39.1,11.0,21.2,983.4,80.5,6.5,0
28.2414,81.4388,14:13,2024-04-25,39.0,11.0,21.2,982.9,57.8,6.5,0
28.3804,82.0621,14:13,2024-04-25,26.8,14.0,17.3,825.5,57.4,3.4,0
28.3336,81.2994,14:13,2024-04-25,39.2,11.0,17.6,981.4,55.5,9.1,0
28.3884,81.3687,14:13,2024-04-25,38.7,12.0,17.8,980.2,59.8,11.5,0
28.387,81.3584,14:13,2024-04-25,39.1,11.0,17.6,980.2,58.8,11.5,0
28.5022,82.1642,14:13,2024-04-25,29.2,13.0,15.1,847.6,68.5,3.4,0
28.5009,82.1541,14:13,2024-04-25,29.6,13.0,15.1,853.4,49.1,3.4,0
28.528,81.8587,14:13,2024-04-25,25.3,14.0,17.9,800.0,42.0,3.2,0
28.425,81.0983,14:13,2024-04-25,38.8,12.0,18.3,984.8,66.6,8.3,0
28.5118,81.2555,14:13,2024-04-25,38.1,12.0,15.3,979.7,45.5,12.5,0
28.5222,81.2642,14:13,2024-04-25,38.1,12.0,15.3,979.1,44.4,12.5,0
28.6051,81.7419,14:13,2024-04-25,29.5,16.0,19.2,869.3,87.6,4.5,0
28.5486,81.3232,14:13,2024-04-25,37.9,11.0,16.1,976.9,54.4,11.5,0
28.6614,81.759,14:13,2024-04-25,28.8,18.0,15.5,867.0,50.2,2.2,0
28.6379,81.3752,14:13,2024-04-25,31.8,15.0,13.9,899.3,62.4,4.6,0
28.6715,81.4871,14:13,2024-04-25,31.4,18.0,14.5,900.7,47.7,6.9,0
28.602,80.8383,14:13,2024-04-25,38.4,11.0,21.6,983.1,58.7,8.4,0
28.6109,80.8367,14:13,2024-04-25,38.4,11.0,21.6,981.9,82.2,8.4,0
28.6481,81.0395,14:13,2024-04-25,36.5,15.0,18.1,982.7,66.2,12.2,0
28.6269,80.886,14:13,2024-04-25,38.5,10.0,22.3,981.3,57.0,8.4,0
28.6255,80.8758,14:13,2024-04-25,38.5,10.0,22.3,981.6,82.8,8.4,0
28.7356,81.4809,14:13,2024-04-25,35.5,13.0,11.0,940.1,85.4,5.4,0
28.73,81.4391,14:13,2024-04-25,36.3,13.0,11.0,954.5,63.6,4.1,0
28.7943,81.8513,14:13,2024-04-25,30.0,14.0,12.0,865.4,59.4,2.2,0
28.765,81.3632,14:13,2024-04-25,35.3,23.0,9.7,971.1,42.8,5.2,0
28.8433,81.6731,14:13,2024-04-25,32.9,16.0,14.7,917.0,44.0,5.7,0
28.8419,81.6622,14:13,2024-04-25,32.1,16.0,14.7,904.0,49.4,5.7,0
28.8091,81.28,14:13,2024-04-25,33.6,22.0,9.7,942.1,68.1,11.2,0
28.7272,80.6227,14:13,2024-04-25,38.1,12.0,22.1,980.0,44.5,12.6,0
28.7375,80.6312,14:13,2024-04-25,38.0,12.0,22.1,978.4,69.7,12.6,0
28.8329,81.2477,14:13,2024-04-25,34.0,20.0,13.0,945.2,44.4,4.1,0
28.7936,80.9583,14:13,2024-04-25,34.6,15.0,15.0,940.4,51.7,6.4,0
28.8434,81.0545,14:13,2024-04-25,33.7,17.0,10.3,930.1,84.5,8.9,0
28.8895,81.2577,14:13,2024-04-25,29.9,19.0,15.2,885.4,85.8,3.2,0
28.888,81.247,14:13,2024-04-25,28.2,19.0,15.2,859.1,63.7,5.2,0
28.9088,81.1325,14:13,2024-04-25,33.0,19.0,11.7,927.1,57.8,2.7,0
28.9074,81.122,14:13,2024-04-25,32.7,19.0,11.7,921.0,43.5,2.7,0
28.9078,81.0577,14:13,2024-04-25,29.7,42.3,3.6,1019.6,88.7,7.4,0
28.898,80.9854,14:13,2024-04-25,29.0,46.6,2.1,991.4,43.2,7.4,0
28.9167,81.0559,14:13,2024-04-25,29.6,44.2,1.6,1006.7,44.8,7.4,0
28.8929,80.8818,14:13,2024-04-25,32.1,16.0,13.0,903.4,46.8,9.2,0
28.9418,80.905,14:13,2024-04-25,34.3,18.0,12.1,942.0,55.7,11.0,0
29.0775,81.7709,14:13,2024-04-25,23.7,15.0,10.4,790.7,84.8,1.7,0
29.0862,81.6297,14:13,2024-04-25,20.0,20.0,12.3,761.9,49.9,1.0,0
28.9783,80.8282,14:13,2024-04-25,32.2,18.0,16.3,916.2,87.6,8.9,0
28.989,80.7738,14:13,2024-04-25,31.3,18.0,16.3,901.3,69.3,9.2,0
29.0165,80.5752,14:13,2024-04-25,31.5,54.4,1.9,1015.2,52.1,11.2,0
29.015,80.5649,14:13,2024-04-25,30.0,18.0,16.3,881.5,54.7,10.1,0
29.0285,80.5315,14:13,2024-04-25,32.5,40.9,4.3,989.8,65.8,11.2,0
29.0271,80.5213,14:13,2024-04-25,31.1,15.0,16.0,886.7,85.0,23.6,0
29.0572,80.6716,14:13,2024-04-25,29.1,18.0,17.4,867.5,89.7,10.1,0
29.0399,80.2911,14:13,2024-04-25,33.3,15.0,14.1,916.2,54.1,26.9,0
29.194,81.3354,14:13,2024-04-25,28.1,14.0,9.2,843.7,65.0,5.5,0
29.1973,81.2917,14:13,2024-04-25,25.8,18.0,13.1,834.4,64.0,13.6,0
29.0821,80.3179,14:13,2024-04-25,33.8,15.0,14.1,925.3,86.8,26.9,0
29.2179,81.0994,14:13,2024-04-25,29.6,13.0,6.6,848.4,56.3,15.0,0
29.2165,81.0894,14:13,2024-04-25,31.6,15.0,5.4,881.3,42.6,11.6,0
29.1865,80.3444,14:13,2024-04-25,30.0,18.0,8.4,875.9,64.1,23.6,0
29.2993,80.8258,14:13,2024-04-25,34.4,16.0,10.1,928.7,51.6,15.6,0
29.2942,80.515,14:13,2024-04-25,28.7,18.0,10.4,861.0,45.5,13.1,0
29.3461,80.7577,14:13,2024-04-25,34.6,13.0,1.9,933.2,65.5,15.6,0
29.4665,81.4425,14:13,2024-04-25,27.1,24.0,6.1,864.1,85.8,11.5,0
29.3845,80.7716,14:13,2024-04-25,32.5,13.0,1.9,898.0,85.4,15.6,0
29.4519,80.5327,14:13,2024-04-25,31.0,41.9,2.2,991.2,63.2,23.1,0
29.4504,80.5225,14:13,2024-04-25,30.9,51.6,4.2,1013.1,48.0,23.1,0
28.391,82.0455,22:34,2024-04-25,20.9,34.0,8.2,857.5,69.2,3.4,0
28.3934,82.0371,22:34,2024-04-25,23.4,37.0,8.9,893.1,46.8,4.6,0
28.9196,81.0529,22:34,2024-04-25,19.3,53.6,2.9,992.4,61.1,7.4,0
28.9359,81.0529,22:34,2024-04-25,20.6,55.5,4.0,980.9,81.7,19.4,0
28.9295,81.0822,22:34,2024-04-25,18.8,45.9,2.8,1000.3,44.3,7.4,0
28.9275,81.0489,22:34,2024-04-25,22.1,33.0,4.0,917.7,88.7,8.9,0
28.9438,81.0491,22:34,2024-04-25,21.5,33.0,4.0,909.0,66.5,9.2,0
28.3946,83.4129,02:18,2024-04-24,14.0,60.0,7.1,882.7,60.3,2.2,0
28.1527,85.2538,02:18,2024-04-24,1.3,59.0,2.0,1005.1,45.8,14.6,0
28.2551,83.7162,02:18,2024-04-24,16.7,53.0,8.6,900.5,59.2,26.3,0
28.2448,83.7145,02:18,2024-04-24,17.7,53.0,8.6,915.9,61.4,26.3,0
28.3926,82.0068,02:18,2024-04-24,14.2,40.0,7.4,804.1,52.0,3.4,0
28.3911,82.0208,02:18,2024-04-24,18.8,43.0,8.7,863.7,66.4,3.4,0
28.2883,82.1407,02:18,2024-04-24,19.2,29.0,5.0,875.4,51.2,11.5,0
27.9285,84.931,02:18,2024-04-24,16.2,54.0,3.9,922.1,83.5,19.6,0
27.5737,85.0229,02:18,2024-04-24,17.7,48.0,3.4,856.7,63.6,30.1,0
28.9296,81.0673,02:18,2024-04-24,13.8,52.1,3.0,999.6,67.5,7.4,0
27.3461,86.0375,02:18,2024-04-24,15.6,43.0,2.3,847.2,80.5,12.9,0
28.9276,81.0881,02:18,2024-04-24,17.7,42.0,5.4,879.4,53.9,3.2,0
28.5648,82.213,02:18,2024-04-24,17.7,36.0,4.5,901.4,64.5,0.1,0
28.3986,83.4205,02:18,2024-04-24,14.5,60.0,7.1,889.9,88.5,2.2,0
28.3881,83.4194,02:18,2024-04-24,13.5,60.0,7.1,874.5,58.7,2.2,0
27.5831,85.8333,10:39,2024-04-26,28.2,24.0,3.7,892.5,60.4,1.9,0
27.5787,85.8545,10:39,2024-04-26,26.1,24.0,3.7,860.6,63.3,2.5,0
27.5826,85.8514,10:39,2024-04-26,27.6,24.0,3.7,882.8,85.7,1.9,0
28.2423,82.2097,10:39,2024-04-26,26.8,15.0,14.5,836.0,84.9,5.3,0
28.2775,81.8838,10:39,2024-04-26,32.4,27.0,4.1,958.6,67.6,16.7,0
28.358,81.348,10:39,2024-04-26,31.4,24.0,5.5,981.7,49.7,11.5,0
28.8517,81.6642,10:39,2024-04-26,31.3,18.0,1.6,911.6,87.6,5.7,0
28.8105,81.8464,10:39,2024-04-26,28.7,17.0,8.8,872.9,44.3,2.2,0
27.1026,84.8357,10:39,2024-04-26,32.4,24.0,5.6,990.9,57.5,2.1,0
27.1066,84.8149,10:39,2024-04-26,32.4,24.0,5.6,991.0,85.0,2.1,0
27.1079,84.8217,10:39,2024-04-26,32.4,24.0,5.6,991.0,67.3,2.1,0
27.4984,83.0832,10:39,2024-04-26,32.5,51.2,1.3,998.8,65.0,0.7,0
27.7833,83.0501,10:39,2024-04-26,33.8,13.0,8.0,934.8,89.6,12.1,0
27.225,86.1057,10:39,2024-04-26,28.9,44.4,3.0,1014.5,51.4,1.9,0
27.2332,86.1353,10:39,2024-04-26,28.9,49.4,3.1,1014.4,65.1,8.4,0
27.2381,86.1112,10:39,2024-04-26,28.8,59.7,2.6,1018.1,85.6,1.9,0
27.9642,82.2089,10:39,2024-04-26,33.4,25.0,8.7,977.9,43.5,9.3,0
27.9665,82.1952,10:39,2024-04-26,32.9,25.0,8.7,970.1,47.4,9.3,0
27.2257,86.1407,10:39,2024-04-26,29.3,43.7,2.7,1003.7,46.5,1.9,0
27.2314,86.1135,10:39,2024-04-26,28.9,59.9,1.9,999.6,63.9,8.4,0
27.8751,82.933,10:39,2024-04-26,32.3,14.0,11.9,913.5,68.6,9.5,0
27.7373,83.8081,10:39,2024-04-26,31.0,53.4,1.5,988.9,45.9,4.5,0
27.7406,83.7902,10:39,2024-04-26,30.2,44.1,1.4,986.4,41.1,4.5,0
27.7973,83.4837,10:39,2024-04-26,29.5,21.0,2.9,882.9,41.4,15.9,0
27.9386,82.763,10:39,2024-04-26,33.7,16.0,1.9,934.1,86.3,6.7,0
28.0953,82.0454,10:39,2024-04-26,30.7,21.0,8.3,901.2,65.2,11.5,0
28.1034,82.0546,10:39,2024-04-26,32.5,21.0,8.3,928.8,81.5,12.8,0
28.2395,81.442,10:39,2024-04-26,32.3,21.0,5.0,983.1,58.6,6.5,0
28.0188,83.1656,10:39,2024-04-26,26.9,24.0,2.6,868.6,51.0,7.5,0
28.2761,81.7129,10:39,2024-04-26,32.4,29.0,4.0,973.4,49.7,11.5,0
28.2782,81.7004,10:39,2024-04-26,32.6,29.0,4.0,975.9,52.6,11.5,0
28.3218,81.5039,10:39,2024-04-26,32.3,28.0,4.0,978.8,40.5,11.5,0
28.8531,81.0433,10:39,2024-04-26,32.4,25.0,4.4,963.6,84.0,8.4,0
28.7199,81.7159,10:39,2024-04-26,26.6,17.0,12.9,837.0,64.5,5.7,0
28.7176,81.7288,10:39,2024-04-26,27.0,17.0,9.1,845.5,54.8,2.8,0
28.9012,80.5753,10:39,2024-04-26,33.3,17.0,5.7,940.0,56.4,11.0,0
28.8994,80.5863,10:39,2024-04-26,33.2,15.0,6.6,926.4,87.8,13.6,0
28.7066,81.7219,10:39,2024-04-26,28.4,17.0,9.1,866.9,67.3,2.2,0
28.8788,80.6103,10:39,2024-04-26,33.3,17.0,5.1,940.7,54.7,11.0,0
28.5926,82.2722,10:39,2024-04-26,26.4,24.0,3.8,876.5,89.9,3.4,0
28.5901,82.2868,10:39,2024-04-26,26.3,24.0,3.8,876.2,42.4,3.4,0
28.7966,80.9996,10:39,2024-04-26,29.7,22.0,4.1,908.2,59.7,9.2,0
28.6684,81.4735,10:39,2024-04-26,30.9,22.0,5.1,914.8,60.2,6.9,0
28.5546,81.4012,10:39,2024-04-26,32.2,25.0,3.0,955.6,62.6,7.7,0
28.5473,81.3259,10:39,2024-04-26,33.2,22.0,2.5,976.8,43.6,11.5,0
28.5358,81.3358,10:39,2024-04-26,33.1,23.0,4.0,976.8,44.9,11.5,0
28.5338,81.3478,10:39,2024-04-26,33.0,23.0,4.0,976.1,43.8,11.5,0
28.5318,81.3597,10:39,2024-04-26,32.9,23.0,4.0,974.8,62.7,11.5,0
28.4033,82.0523,10:39,2024-04-26,25.3,22.0,4.7,855.6,87.6,3.4,0
28.3953,82.0385,10:39,2024-04-26,29.6,19.0,5.8,888.7,46.7,4.6,0
28.3934,82.0497,10:39,2024-04-26,27.3,19.0,7.7,855.8,69.6,3.4,0
28.4874,81.3869,10:39,2024-04-26,33.5,19.0,4.3,954.0,88.5,7.7,0
28.2861,82.1319,10:39,2024-04-26,30.0,15.0,8.9,877.3,51.6,11.5,0
28.2837,82.1458,10:39,2024-04-26,31.8,14.0,10.2,899.4,47.5,11.5,0
28.8513,81.0542,10:39,2024-04-26,31.5,23.0,4.6,938.2,50.7,6.4,0
29.2818,80.5166,10:39,2024-04-26,25.0,57.0,1.0,998.0,61.6,10.4,0
29.2691,80.3097,10:39,2024-04-26,29.7,30.0,9.4,927.2,51.8,14.7,0
29.2675,80.3199,10:39,2024-04-26,27.9,55.3,3.5,1010.2,44.1,10.4,0
29.0338,81.4511,10:39,2024-04-26,28.8,24.0,5.7,905.6,54.3,4.1,0
29.0292,81.4559,10:39,2024-04-26,30.0,23.0,4.2,904.4,88.4,4.1,0
29.1416,80.4109,10:39,2024-04-26,32.1,19.0,10.2,931.3,46.7,26.9,0
29.1399,80.4217,10:39,2024-04-26,31.7,19.0,10.2,924.9,61.8,26.9,0
29.1381,80.4325,10:39,2024-04-26,31.6,18.0,6.4,919.8,60.8,26.9,0
29.1307,80.4204,10:39,2024-04-26,33.3,20.0,10.2,950.5,88.9,32.2,0
29.0938,80.5903,10:39,2024-04-26,28.0,17.0,10.1,859.8,55.8,10.1,0
29.0549,80.6678,10:39,2024-04-26,28.8,17.0,10.1,872.0,60.1,10.1,0
29.0533,80.678,10:39,2024-04-26,25.1,50.3,2.1,1011.5,56.7,10.0,0
29.0645,80.4894,10:39,2024-04-26,31.4,52.0,3.0,1009.9,85.4,11.2,0
28.1589,85.3566,10:39,2024-04-26,21.3,52.2,1.2,986.4,85.2,6.0,0
28.9999,80.6555,10:39,2024-04-26,26.6,50.8,2.2,987.9,60.5,10.0,0
28.9364,81.0421,10:39,2024-04-26,29.9,23.0,5.9,921.2,52.5,8.9,0
28.9346,81.0525,10:39,2024-04-26,29.2,47.1,1.8,983.4,51.9,19.4,0
28.9329,81.0631,10:39,2024-04-26,27.3,49.9,1.8,996.6,68.2,7.4,0
29.0208,80.468,10:39,2024-04-26,29.0,15.0,9.1,866.3,47.7,10.1,0
29.0254,80.381,10:39,2024-04-26,33.4,16.0,7.4,933.5,42.6,23.6,0
29.0237,80.3915,10:39,2024-04-26,31.4,55.6,4.8,1008.7,80.8,11.2,0
28.9383,80.9136,10:39,2024-04-26,31.5,24.0,5.4,944.1,41.3,11.0,0
29.0373,80.2548,10:39,2024-04-26,32.6,17.0,4.4,929.7,64.9,26.9,0
28.8718,81.2259,10:39,2024-04-26,29.3,29.0,3.4,911.7,85.3,4.1,0
28.8833,81.0965,10:39,2024-04-26,30.2,25.0,4.4,928.3,87.5,2.7,0
28.9505,80.5051,10:39,2024-04-26,31.8,56.5,3.5,1002.8,50.7,11.2,0
27.0252,86.6859,13:16,2024-04-26,32.3,35.0,8.5,931.7,54.7,0.2,0
27.7393,84.0924,21:36,2024-04-26,23.4,25.0,5.5,900.5,43.6,22.4,0
27.9384,85.0799,21:36,2024-04-26,24.0,35.0,5.8,904.1,43.6,28.7,0
27.7522,83.8077,21:36,2024-04-26,26.5,19.0,5.7,895.7,84.4,6.6,0
27.964,85.1975,21:36,2024-04-26,23.9,35.0,5.8,903.7,40.9,28.3,0
27.9626,85.1875,21:36,2024-04-26,23.2,35.0,5.8,891.8,54.0,28.3,0
27.9244,83.6637,21:36,2024-04-26,22.9,47.8,2.0,1008.9,82.0,4.5,0
27.9229,83.6534,21:36,2024-04-26,28.2,59.5,1.5,1015.0,60.2,4.5,0
27.9809,83.55,21:36,2024-04-26,26.3,22.0,3.8,901.3,49.2,23.7,0
28.5908,82.2618,21:36,2024-04-26,23.6,22.0,2.0,843.5,63.3,3.9,0
28.5926,82.273,21:36,2024-04-26,26.8,18.0,7.4,878.5,50.2,3.4,0
28.5944,82.284,21:36,2024-04-26,27.4,18.0,7.4,887.5,84.1,0.1,0
28.585,82.2862,21:36,2024-04-26,27.2,18.0,7.4,884.0,46.9,0.1,0
28.5798,82.2818,21:36,2024-04-26,26.2,18.0,7.4,870.0,51.3,1.9,0
28.5816,82.2929,21:36,2024-04-26,27.7,18.0,7.4,893.2,68.8,0.1,0
28.5836,82.3055,21:36,2024-04-26,25.0,19.0,5.0,857.0,57.3,1.9,0
28.4051,82.0179,21:36,2024-04-26,21.6,34.0,6.8,848.8,63.9,3.4,0
28.3937,82.0094,21:36,2024-04-26,20.8,24.0,5.5,823.1,66.9,3.4,0
28.3954,82.0199,21:36,2024-04-26,22.8,25.0,5.5,852.2,60.3,3.4,0
28.355,81.8356,21:36,2024-04-26,25.6,43.0,6.9,913.0,45.0,16.8,0
28.2996,82.1217,21:36,2024-04-26,22.6,24.0,4.0,848.1,62.2,3.4,0
28.1156,81.8246,21:36,2024-04-26,28.0,30.0,9.4,980.8,84.9,10.2,0
28.1775,82.8469,21:36,2024-04-26,20.7,20.0,11.7,801.1,46.1,9.5,0
27.9942,81.8954,21:36,2024-04-26,31.0,20.0,6.7,979.3,45.7,2.5,0
28.2632,83.7037,21:36,2024-04-26,24.8,37.0,3.1,881.7,57.3,26.3,0
28.1329,83.0316,21:36,2024-04-26,24.8,21.0,11.3,857.8,41.2,9.5,0
28.2094,84.087,21:36,2024-04-26,23.2,29.0,5.9,874.5,55.2,7.0,0
28.1844,84.2271,21:36,2024-04-26,25.4,34.0,8.4,923.1,63.5,18.2,0
27.9279,82.7435,21:36,2024-04-26,29.4,18.0,14.1,931.2,51.4,6.7,0
28.1816,84.3947,21:36,2024-04-26,22.4,30.0,6.0,879.7,50.1,14.5,0
28.0062,83.2977,21:36,2024-04-26,22.4,32.0,10.8,895.7,57.3,8.1,0
27.998,83.2946,21:36,2024-04-26,21.2,32.0,10.8,875.9,55.2,15.9,0
27.9996,83.305,21:36,2024-04-26,23.1,32.0,10.8,905.4,57.6,23.4,0
27.8987,82.7781,21:36,2024-04-26,31.0,17.0,11.8,952.2,65.7,13.6,0
27.9884,83.5384,21:36,2024-04-26,26.8,19.0,1.8,883.9,56.2,8.5,0
27.9792,83.5394,21:36,2024-04-26,27.9,23.0,3.8,926.3,85.6,23.7,0
27.0794,86.684,21:36,2024-04-26,27.8,40.0,5.6,929.7,63.6,0.2,0
27.0897,86.693,21:36,2024-04-26,28.7,40.0,5.6,944.8,62.2,2.5,0
27.0494,86.1791,21:36,2024-04-26,22.1,56.3,1.9,980.4,50.6,0.1,0
27.2224,86.096,21:36,2024-04-26,24.6,44.5,3.8,1000.8,55.6,1.9,0
27.2103,85.6115,21:36,2024-04-26,27.8,41.0,3.9,960.9,69.6,3.8,0
27.2859,85.622,21:36,2024-04-26,27.3,23.0,5.2,942.4,48.1,1.6,0
27.384,86.2756,21:36,2024-04-26,16.6,54.3,2.9,1012.4,81.4,0.7,0
27.4164,85.9683,21:36,2024-04-26,20.8,58.8,1.2,1015.7,87.0,8.4,0
27.4138,85.283,21:36,2024-04-26,24.1,25.0,8.8,912.0,53.1,6.3,0
27.4063,85.1017,21:36,2024-04-26,24.7,32.0,4.6,932.3,46.2,2.3,0
27.5118,85.5837,21:36,2024-04-26,18.3,41.0,3.3,844.5,82.2,8.7,0
27.575,85.8468,21:36,2024-04-26,25.5,34.0,2.1,885.9,40.7,1.9,0
27.7047,86.1246,21:36,2024-04-26,18.7,65.0,5.1,853.3,51.7,8.6,0
27.7279,86.1621,21:36,2024-04-26,21.4,65.0,5.1,896.2,82.5,8.6,0
27.7265,86.152,21:36,2024-04-26,20.3,65.0,5.1,877.9,56.1,8.6,0
27.7354,86.1501,21:36,2024-04-26,18.1,65.0,5.1,845.2,48.4,8.6,0
27.6723,85.6202,21:36,2024-04-26,26.6,32.0,4.4,908.7,88.7,1.9,0
27.6709,85.6102,21:36,2024-04-26,26.0,32.0,1.6,886.6,40.0,1.9,0
27.6198,83.9717,21:36,2024-04-26,29.3,21.0,5.9,972.2,81.8,3.7,0
27.7293,84.3962,21:36,2024-04-26,31.7,17.0,2.1,965.2,60.4,20.3,0
27.8823,85.4017,21:36,2024-04-26,16.1,43.0,3.6,797.6,81.5,28.1,0
27.7303,84.0938,21:36,2024-04-26,24.3,25.0,5.5,915.2,44.1,22.4,0
27.7825,84.1932,21:36,2024-04-26,28.5,25.0,3.2,910.5,82.1,5.4,0
26.7656,87.4608,21:36,2024-04-26,24.5,60.0,5.9,941.9,40.1,6.9,0
26.8826,86.6566,21:36,2024-04-26,25.1,45.0,2.4,940.3,89.5,2.2,0
26.9524,86.9778,21:36,2024-04-26,18.0,44.0,2.0,986.2,46.9,0.9,0
26.9741,86.8629,21:36,2024-04-26,16.7,59.3,2.7,985.6,55.1,0.3,0
27.1131,87.0123,21:36,2024-04-26,17.3,44.2,4.9,1012.1,52.2,0.1,0
27.0808,86.6946,21:36,2024-04-26,28.9,40.0,5.6,948.0,65.3,2.5,0
28.6021,82.2711,21:37,2024-04-26,25.6,19.0,5.0,866.3,80.9,1.9,0
28.6004,82.2603,21:37,2024-04-26,23.9,19.0,5.0,841.1,62.7,3.9,0
28.6532,82.4661,21:37,2024-04-26,19.4,49.0,1.5,833.3,56.2,5.0,0
28.5864,82.0543,21:37,2024-04-26,21.2,32.0,5.9,848.8,42.1,3.9,0
28.6014,82.0244,21:37,2024-04-26,22.5,32.0,5.9,867.2,46.3,3.4,0
28.7056,82.2778,21:37,2024-04-26,27.1,26.0,1.6,914.0,47.1,0.1,0
28.7847,81.9517,21:37,2024-04-26,18.5,30.0,5.2,808.4,83.4,1.2,0
28.7829,81.9405,21:37,2024-04-26,18.3,30.0,5.2,805.4,49.9,1.2,0
28.7299,81.6169,21:37,2024-04-26,21.8,28.0,7.9,837.4,89.0,5.7,0
28.7395,81.614,21:37,2024-04-26,23.2,28.0,7.9,858.5,89.6,3.2,0
28.79,81.7253,21:37,2024-04-26,28.2,16.0,5.2,874.8,41.2,4.5,0
28.8518,81.672,21:37,2024-04-26,25.6,20.0,4.5,898.3,88.8,4.6,0
28.8547,81.6779,21:37,2024-04-26,26.2,21.0,4.5,907.6,43.4,5.7,0
28.9317,81.5253,21:37,2024-04-26,24.2,41.0,4.4,904.3,47.8,5.7,0
28.8804,81.1032,21:37,2024-04-26,24.6,40.0,3.9,919.8,45.2,2.7,0
28.9257,81.1243,21:37,2024-04-26,22.1,52.0,3.5,998.5,54.5,7.4,0
28.8599,80.7374,21:37,2024-04-26,30.6,17.0,12.0,948.0,40.9,11.0,0
29.0237,81.46,21:37,2024-04-26,21.8,40.0,5.6,887.9,49.6,4.1,0
29.0335,81.4579,21:37,2024-04-26,25.6,34.0,3.1,888.6,80.8,4.1,0
29.0901,80.521,21:37,2024-04-26,25.4,53.4,4.1,1008.7,45.5,11.2,0
29.134,80.4271,21:37,2024-04-26,27.4,23.0,2.8,937.2,60.2,23.6,0
29.2774,80.9487,21:37,2024-04-26,24.7,30.0,5.6,910.9,65.9,11.6,0
29.2948,80.7542,21:37,2024-04-26,24.7,30.0,5.6,912.3,43.1,15.6,0
29.3809,80.4687,21:37,2024-04-26,23.6,44.7,2.3,980.8,64.2,23.1,0
29.2715,80.6547,02:59,2024-04-25,15.4,43.0,1.8,850.3,52.0,13.1,0
29.2867,80.9379,02:59,2024-04-25,19.6,34.0,2.5,894.9,65.4,11.6,0
29.2986,80.7547,02:59,2024-04-25,21.3,34.0,2.5,923.3,57.7,15.6,0
29.2809,80.6575,02:59,2024-04-25,17.1,42.0,3.1,887.5,65.7,15.6,0
29.1938,80.5689,02:59,2024-04-25,16.3,41.0,3.6,835.8,88.4,14.5,0
29.1309,80.5622,02:59,2024-04-25,15.5,43.3,1.6,991.1,81.0,10.0,0
29.0893,80.5191,02:59,2024-04-25,16.6,47.5,1.3,989.8,40.2,10.4,0
28.9232,81.1242,02:59,2024-04-25,17.7,46.7,2.9,987.7,86.6,7.4,0
28.9909,80.6706,02:59,2024-04-25,15.9,47.8,4.0,998.8,86.3,10.0,0
29.0189,80.3903,02:59,2024-04-25,17.4,40.0,2.6,923.0,52.1,26.9,0
28.8859,81.1055,02:59,2024-04-25,13.8,61.0,8.4,913.3,52.5,5.8,0
28.866,81.2191,02:59,2024-04-25,19.7,45.0,3.7,941.2,65.1,2.7,0
28.8637,81.2318,02:59,2024-04-25,20.0,45.0,3.7,947.0,82.7,4.1,0
28.9515,80.5559,02:59,2024-04-25,18.4,49.4,3.4,988.8,45.3,11.2,0
28.6061,82.2634,02:59,2024-04-25,15.5,35.0,10.7,866.4,51.3,1.9,0
28.6032,82.2793,02:59,2024-04-25,14.6,34.0,6.1,874.4,58.1,3.4,0
28.5958,82.2597,02:59,2024-04-25,12.7,34.0,10.7,824.7,43.6,5.0,0
27.7705,84.3496,02:59,2024-04-25,20.4,38.0,5.4,916.0,69.8,26.4,0
27.7744,84.3525,09:41,2024-04-27,25.3,44.0,4.0,892.9,42.6,26.4,0
27.3801,85.9472,09:41,2024-04-27,29.6,43.7,2.3,1001.1,62.0,3.8,0
27.0917,86.6907,09:41,2024-04-27,29.3,39.0,1.5,942.7,55.7,2.5,0
27.0334,86.6877,09:41,2024-04-27,26.7,40.0,6.4,900.6,56.9,2.5,0
28.5964,82.2713,09:41,2024-04-27,26.1,20.0,2.4,856.9,51.8,1.9,0
27.9812,85.6247,09:41,2024-04-27,22.4,40.0,6.3,836.3,46.5,2.7,0
28.2034,82.2885,09:41,2024-04-27,29.6,17.0,5.8,883.2,69.1,11.5,0
28.1951,82.2812,09:41,2024-04-27,29.5,17.0,5.8,882.0,60.1,11.5,0
28.5991,82.2295,09:41,2024-04-27,23.3,31.0,1.1,892.8,63.3,0.1,0
27.8618,83.5129,09:41,2024-04-27,27.0,25.0,4.2,881.9,66.4,23.7,0
27.3819,85.9474,13:56,2024-04-27,33.4,40.8,1.9,982.0,60.5,3.8,0
27.2625,85.1458,13:56,2024-04-27,33.7,35.0,5.6,951.9,54.9,1.7,0
27.1474,85.4458,13:56,2024-04-27,34.7,33.0,5.1,972.9,46.7,0.3,0
27.2294,86.2531,13:56,2024-04-27,32.8,46.7,4.5,984.6,82.4,1.6,0
27.3531,87.3695,13:56,2024-04-27,26.1,47.2,2.1,1018.3,48.4,0.7,0
27.2351,86.6315,13:56,2024-04-27,32.6,34.0,20.2,913.4,61.7,0.2,0
